"citizen","geo","time","values","iso2"
"Haiti","Cyprus",2015-02-01,0,"CY"
"Haiti","Czech Republic",2015-02-01,0,"CZ"
"Haiti","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Haiti","Denmark",2015-02-01,0,"DK"
"Haiti","Estonia",2015-02-01,0,"EE"
"Haiti","Greece",2015-02-01,0,"EL"
"Haiti","Spain",2015-02-01,0,"ES"
"Haiti","European Union (28 countries)",2015-02-01,225,"EU28"
"Haiti","Finland",2015-02-01,0,"FI"
"Haiti","France",2015-02-01,225,"FR"
"Haiti","Croatia",2015-02-01,0,"HR"
"Haiti","Hungary",2015-02-01,0,"HU"
"Haiti","Ireland",2015-02-01,0,"IE"
"Haiti","Iceland",2015-02-01,0,"IS"
"Haiti","Italy",2015-02-01,0,"IT"
"Haiti","Liechtenstein",2015-02-01,0,"LI"
"Haiti","Lithuania",2015-02-01,0,"LT"
"Haiti","Luxembourg",2015-02-01,0,"LU"
"Haiti","Latvia",2015-02-01,0,"LV"
"Haiti","Malta",2015-02-01,0,"MT"
"Haiti","Netherlands",2015-02-01,0,"NL"
"Haiti","Norway",2015-02-01,0,"NO"
"Haiti","Poland",2015-02-01,0,"PL"
"Haiti","Portugal",2015-02-01,0,"PT"
"Haiti","Romania",2015-02-01,0,"RO"
"Haiti","Sweden",2015-02-01,0,"SE"
"Haiti","Slovenia",2015-02-01,0,"SI"
"Haiti","Slovakia",2015-02-01,0,"SK"
"Haiti","Total",2015-02-01,225,"TOTAL"
"Haiti","United Kingdom",2015-02-01,0,"UK"
"Hungary","Austria",2015-02-01,0,"AT"
"Hungary","Belgium",2015-02-01,0,"BE"
"Hungary","Bulgaria",2015-02-01,0,"BG"
"Hungary","Switzerland",2015-02-01,0,"CH"
"Hungary","Cyprus",2015-02-01,0,"CY"
"Hungary","Czech Republic",2015-02-01,0,"CZ"
"Hungary","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Hungary","Denmark",2015-02-01,0,"DK"
"Hungary","Estonia",2015-02-01,0,"EE"
"Hungary","Greece",2015-02-01,0,"EL"
"Hungary","Spain",2015-02-01,0,"ES"
"Hungary","European Union (28 countries)",2015-02-01,0,"EU28"
"Hungary","Finland",2015-02-01,0,"FI"
"Hungary","France",2015-02-01,0,"FR"
"Hungary","Croatia",2015-02-01,0,"HR"
"Hungary","Hungary",2015-02-01,0,"HU"
"Hungary","Ireland",2015-02-01,0,"IE"
"Hungary","Iceland",2015-02-01,0,"IS"
"Hungary","Italy",2015-02-01,NA,"IT"
"Hungary","Liechtenstein",2015-02-01,0,"LI"
"Hungary","Lithuania",2015-02-01,0,"LT"
"Hungary","Luxembourg",2015-02-01,0,"LU"
"Hungary","Latvia",2015-02-01,0,"LV"
"Hungary","Malta",2015-02-01,0,"MT"
"Hungary","Netherlands",2015-02-01,0,"NL"
"Hungary","Norway",2015-02-01,0,"NO"
"Hungary","Poland",2015-02-01,0,"PL"
"Hungary","Portugal",2015-02-01,0,"PT"
"Hungary","Romania",2015-02-01,0,"RO"
"Hungary","Sweden",2015-02-01,0,"SE"
"Hungary","Slovenia",2015-02-01,0,"SI"
"Hungary","Slovakia",2015-02-01,0,"SK"
"Hungary","Total",2015-02-01,0,"TOTAL"
"Hungary","United Kingdom",2015-02-01,0,"UK"
"Indonesia","Austria",2015-02-01,0,"AT"
"Indonesia","Belgium",2015-02-01,0,"BE"
"Indonesia","Bulgaria",2015-02-01,0,"BG"
"Indonesia","Switzerland",2015-02-01,0,"CH"
"Indonesia","Cyprus",2015-02-01,0,"CY"
"Indonesia","Czech Republic",2015-02-01,0,"CZ"
"Indonesia","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Indonesia","Denmark",2015-02-01,0,"DK"
"Indonesia","Estonia",2015-02-01,0,"EE"
"Indonesia","Greece",2015-02-01,0,"EL"
"Indonesia","Spain",2015-02-01,0,"ES"
"Indonesia","European Union (28 countries)",2015-02-01,0,"EU28"
"Indonesia","Finland",2015-02-01,0,"FI"
"Indonesia","France",2015-02-01,0,"FR"
"Indonesia","Croatia",2015-02-01,0,"HR"
"Indonesia","Hungary",2015-02-01,0,"HU"
"Indonesia","Ireland",2015-02-01,0,"IE"
"Indonesia","Iceland",2015-02-01,0,"IS"
"Indonesia","Italy",2015-02-01,0,"IT"
"Indonesia","Liechtenstein",2015-02-01,0,"LI"
"Indonesia","Lithuania",2015-02-01,0,"LT"
"Indonesia","Luxembourg",2015-02-01,0,"LU"
"Indonesia","Latvia",2015-02-01,0,"LV"
"Indonesia","Malta",2015-02-01,0,"MT"
"Indonesia","Netherlands",2015-02-01,0,"NL"
"Indonesia","Norway",2015-02-01,0,"NO"
"Indonesia","Poland",2015-02-01,0,"PL"
"Indonesia","Portugal",2015-02-01,0,"PT"
"Indonesia","Romania",2015-02-01,0,"RO"
"Indonesia","Sweden",2015-02-01,0,"SE"
"Indonesia","Slovenia",2015-02-01,0,"SI"
"Indonesia","Slovakia",2015-02-01,0,"SK"
"Indonesia","Total",2015-02-01,0,"TOTAL"
"Indonesia","United Kingdom",2015-02-01,0,"UK"
"Ireland","Austria",2015-02-01,0,"AT"
"Ireland","Belgium",2015-02-01,0,"BE"
"Ireland","Bulgaria",2015-02-01,0,"BG"
"Ireland","Switzerland",2015-02-01,0,"CH"
"Ireland","Cyprus",2015-02-01,0,"CY"
"Ireland","Czech Republic",2015-02-01,0,"CZ"
"Ireland","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Ireland","Denmark",2015-02-01,0,"DK"
"Ireland","Estonia",2015-02-01,0,"EE"
"Ireland","Greece",2015-02-01,0,"EL"
"Ireland","Spain",2015-02-01,0,"ES"
"Ireland","European Union (28 countries)",2015-02-01,0,"EU28"
"Ireland","Finland",2015-02-01,0,"FI"
"Ireland","France",2015-02-01,0,"FR"
"Ireland","Croatia",2015-02-01,0,"HR"
"Ireland","Hungary",2015-02-01,0,"HU"
"Ireland","Ireland",2015-02-01,0,"IE"
"Ireland","Iceland",2015-02-01,0,"IS"
"Ireland","Italy",2015-02-01,NA,"IT"
"Ireland","Liechtenstein",2015-02-01,0,"LI"
"Ireland","Lithuania",2015-02-01,0,"LT"
"Ireland","Luxembourg",2015-02-01,0,"LU"
"Ireland","Latvia",2015-02-01,0,"LV"
"Ireland","Malta",2015-02-01,0,"MT"
"Ireland","Netherlands",2015-02-01,0,"NL"
"Ireland","Norway",2015-02-01,0,"NO"
"Ireland","Poland",2015-02-01,0,"PL"
"Ireland","Portugal",2015-02-01,0,"PT"
"Ireland","Romania",2015-02-01,0,"RO"
"Ireland","Sweden",2015-02-01,0,"SE"
"Ireland","Slovenia",2015-02-01,0,"SI"
"Ireland","Slovakia",2015-02-01,0,"SK"
"Ireland","Total",2015-02-01,0,"TOTAL"
"Ireland","United Kingdom",2015-02-01,0,"UK"
"Israel","Austria",2015-02-01,0,"AT"
"Israel","Belgium",2015-02-01,0,"BE"
"Israel","Bulgaria",2015-02-01,0,"BG"
"Israel","Switzerland",2015-02-01,0,"CH"
"Israel","Cyprus",2015-02-01,0,"CY"
"Israel","Czech Republic",2015-02-01,0,"CZ"
"Israel","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Israel","Denmark",2015-02-01,0,"DK"
"Israel","Estonia",2015-02-01,0,"EE"
"Israel","Greece",2015-02-01,0,"EL"
"Israel","Spain",2015-02-01,0,"ES"
"Israel","European Union (28 countries)",2015-02-01,5,"EU28"
"Israel","Finland",2015-02-01,0,"FI"
"Israel","France",2015-02-01,0,"FR"
"Israel","Croatia",2015-02-01,0,"HR"
"Israel","Hungary",2015-02-01,0,"HU"
"Israel","Ireland",2015-02-01,0,"IE"
"Israel","Iceland",2015-02-01,0,"IS"
"Israel","Italy",2015-02-01,0,"IT"
"Israel","Liechtenstein",2015-02-01,0,"LI"
"Israel","Lithuania",2015-02-01,0,"LT"
"Israel","Luxembourg",2015-02-01,0,"LU"
"Israel","Latvia",2015-02-01,0,"LV"
"Israel","Malta",2015-02-01,0,"MT"
"Israel","Netherlands",2015-02-01,0,"NL"
"Israel","Norway",2015-02-01,0,"NO"
"Israel","Poland",2015-02-01,0,"PL"
"Israel","Portugal",2015-02-01,0,"PT"
"Israel","Romania",2015-02-01,0,"RO"
"Israel","Sweden",2015-02-01,0,"SE"
"Israel","Slovenia",2015-02-01,0,"SI"
"Israel","Slovakia",2015-02-01,0,"SK"
"Israel","Total",2015-02-01,10,"TOTAL"
"Israel","United Kingdom",2015-02-01,0,"UK"
"India","Austria",2015-02-01,25,"AT"
"India","Belgium",2015-02-01,5,"BE"
"India","Bulgaria",2015-02-01,20,"BG"
"India","Switzerland",2015-02-01,0,"CH"
"India","Cyprus",2015-02-01,5,"CY"
"India","Czech Republic",2015-02-01,0,"CZ"
"India","Germany (until 1990 former territory of the FRG)",2015-02-01,125,"DE"
"India","Denmark",2015-02-01,0,"DK"
"India","Estonia",2015-02-01,0,"EE"
"India","Greece",2015-02-01,0,"EL"
"India","Spain",2015-02-01,0,"ES"
"India","European Union (28 countries)",2015-02-01,285,"EU28"
"India","Finland",2015-02-01,0,"FI"
"India","France",2015-02-01,15,"FR"
"India","Croatia",2015-02-01,0,"HR"
"India","Hungary",2015-02-01,5,"HU"
"India","Ireland",2015-02-01,0,"IE"
"India","Iceland",2015-02-01,0,"IS"
"India","Italy",2015-02-01,10,"IT"
"India","Liechtenstein",2015-02-01,0,"LI"
"India","Lithuania",2015-02-01,0,"LT"
"India","Luxembourg",2015-02-01,0,"LU"
"India","Latvia",2015-02-01,0,"LV"
"India","Malta",2015-02-01,0,"MT"
"India","Netherlands",2015-02-01,0,"NL"
"India","Norway",2015-02-01,5,"NO"
"India","Poland",2015-02-01,0,"PL"
"India","Portugal",2015-02-01,0,"PT"
"India","Romania",2015-02-01,0,"RO"
"India","Sweden",2015-02-01,5,"SE"
"India","Slovenia",2015-02-01,0,"SI"
"India","Slovakia",2015-02-01,0,"SK"
"India","Total",2015-02-01,285,"TOTAL"
"India","United Kingdom",2015-02-01,60,"UK"
"Iraq","Austria",2015-02-01,205,"AT"
"Iraq","Belgium",2015-02-01,90,"BE"
"Iraq","Bulgaria",2015-02-01,95,"BG"
"Iraq","Switzerland",2015-02-01,50,"CH"
"Iraq","Cyprus",2015-02-01,0,"CY"
"Iraq","Czech Republic",2015-02-01,0,"CZ"
"Iraq","Germany (until 1990 former territory of the FRG)",2015-02-01,960,"DE"
"Iraq","Denmark",2015-02-01,5,"DK"
"Iraq","Estonia",2015-02-01,0,"EE"
"Iraq","Greece",2015-02-01,15,"EL"
"Iraq","Spain",2015-02-01,20,"ES"
"Iraq","European Union (28 countries)",2015-02-01,2510,"EU28"
"Iraq","Finland",2015-02-01,75,"FI"
"Iraq","France",2015-02-01,395,"FR"
"Iraq","Croatia",2015-02-01,0,"HR"
"Iraq","Hungary",2015-02-01,230,"HU"
"Iraq","Ireland",2015-02-01,0,"IE"
"Iraq","Iceland",2015-02-01,0,"IS"
"Iraq","Italy",2015-02-01,40,"IT"
"Iraq","Liechtenstein",2015-02-01,0,"LI"
"Iraq","Lithuania",2015-02-01,0,"LT"
"Iraq","Luxembourg",2015-02-01,5,"LU"
"Iraq","Latvia",2015-02-01,0,"LV"
"Iraq","Malta",2015-02-01,0,"MT"
"Iraq","Netherlands",2015-02-01,75,"NL"
"Iraq","Norway",2015-02-01,15,"NO"
"Iraq","Poland",2015-02-01,5,"PL"
"Iraq","Portugal",2015-02-01,0,"PT"
"Iraq","Romania",2015-02-01,10,"RO"
"Iraq","Sweden",2015-02-01,195,"SE"
"Iraq","Slovenia",2015-02-01,0,"SI"
"Iraq","Slovakia",2015-02-01,5,"SK"
"Iraq","Total",2015-02-01,2575,"TOTAL"
"Iraq","United Kingdom",2015-02-01,85,"UK"
"Iran","Austria",2015-02-01,70,"AT"
"Iran","Belgium",2015-02-01,20,"BE"
"Iran","Bulgaria",2015-02-01,20,"BG"
"Iran","Switzerland",2015-02-01,10,"CH"
"Iran","Cyprus",2015-02-01,0,"CY"
"Iran","Czech Republic",2015-02-01,0,"CZ"
"Iran","Germany (until 1990 former territory of the FRG)",2015-02-01,230,"DE"
"Iran","Denmark",2015-02-01,20,"DK"
"Iran","Estonia",2015-02-01,0,"EE"
"Iran","Greece",2015-02-01,20,"EL"
"Iran","Spain",2015-02-01,0,"ES"
"Iran","European Union (28 countries)",2015-02-01,765,"EU28"
"Iran","Finland",2015-02-01,10,"FI"
"Iran","France",2015-02-01,25,"FR"
"Iran","Croatia",2015-02-01,0,"HR"
"Iran","Hungary",2015-02-01,55,"HU"
"Iran","Ireland",2015-02-01,0,"IE"
"Iran","Iceland",2015-02-01,0,"IS"
"Iran","Italy",2015-02-01,20,"IT"
"Iran","Liechtenstein",2015-02-01,0,"LI"
"Iran","Lithuania",2015-02-01,0,"LT"
"Iran","Luxembourg",2015-02-01,0,"LU"
"Iran","Latvia",2015-02-01,0,"LV"
"Iran","Malta",2015-02-01,0,"MT"
"Iran","Netherlands",2015-02-01,60,"NL"
"Iran","Norway",2015-02-01,10,"NO"
"Iran","Poland",2015-02-01,0,"PL"
"Iran","Portugal",2015-02-01,0,"PT"
"Iran","Romania",2015-02-01,0,"RO"
"Iran","Sweden",2015-02-01,85,"SE"
"Iran","Slovenia",2015-02-01,0,"SI"
"Iran","Slovakia",2015-02-01,0,"SK"
"Iran","Total",2015-02-01,785,"TOTAL"
"Iran","United Kingdom",2015-02-01,135,"UK"
"Iceland","Austria",2015-02-01,0,"AT"
"Iceland","Belgium",2015-02-01,0,"BE"
"Iceland","Bulgaria",2015-02-01,0,"BG"
"Iceland","Switzerland",2015-02-01,0,"CH"
"Iceland","Cyprus",2015-02-01,0,"CY"
"Iceland","Czech Republic",2015-02-01,0,"CZ"
"Iceland","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Iceland","Denmark",2015-02-01,0,"DK"
"Iceland","Estonia",2015-02-01,0,"EE"
"Iceland","Greece",2015-02-01,0,"EL"
"Iceland","Spain",2015-02-01,0,"ES"
"Iceland","European Union (28 countries)",2015-02-01,0,"EU28"
"Iceland","Finland",2015-02-01,0,"FI"
"Iceland","France",2015-02-01,0,"FR"
"Iceland","Croatia",2015-02-01,0,"HR"
"Iceland","Hungary",2015-02-01,0,"HU"
"Iceland","Ireland",2015-02-01,0,"IE"
"Iceland","Iceland",2015-02-01,0,"IS"
"Iceland","Italy",2015-02-01,0,"IT"
"Iceland","Liechtenstein",2015-02-01,0,"LI"
"Iceland","Lithuania",2015-02-01,0,"LT"
"Iceland","Luxembourg",2015-02-01,0,"LU"
"Iceland","Latvia",2015-02-01,0,"LV"
"Iceland","Malta",2015-02-01,0,"MT"
"Iceland","Netherlands",2015-02-01,0,"NL"
"Iceland","Norway",2015-02-01,0,"NO"
"Iceland","Poland",2015-02-01,0,"PL"
"Iceland","Portugal",2015-02-01,0,"PT"
"Iceland","Romania",2015-02-01,0,"RO"
"Iceland","Sweden",2015-02-01,0,"SE"
"Iceland","Slovenia",2015-02-01,0,"SI"
"Iceland","Slovakia",2015-02-01,0,"SK"
"Iceland","Total",2015-02-01,0,"TOTAL"
"Iceland","United Kingdom",2015-02-01,0,"UK"
"Italy","Austria",2015-02-01,0,"AT"
"Italy","Belgium",2015-02-01,0,"BE"
"Italy","Bulgaria",2015-02-01,0,"BG"
"Italy","Switzerland",2015-02-01,0,"CH"
"Italy","Cyprus",2015-02-01,0,"CY"
"Italy","Czech Republic",2015-02-01,0,"CZ"
"Italy","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Italy","Denmark",2015-02-01,0,"DK"
"Italy","Estonia",2015-02-01,0,"EE"
"Italy","Greece",2015-02-01,0,"EL"
"Italy","Spain",2015-02-01,0,"ES"
"Italy","European Union (28 countries)",2015-02-01,0,"EU28"
"Italy","Finland",2015-02-01,0,"FI"
"Italy","France",2015-02-01,0,"FR"
"Italy","Croatia",2015-02-01,0,"HR"
"Italy","Hungary",2015-02-01,0,"HU"
"Italy","Ireland",2015-02-01,0,"IE"
"Italy","Iceland",2015-02-01,0,"IS"
"Italy","Italy",2015-02-01,NA,"IT"
"Italy","Liechtenstein",2015-02-01,0,"LI"
"Italy","Lithuania",2015-02-01,0,"LT"
"Italy","Luxembourg",2015-02-01,0,"LU"
"Italy","Latvia",2015-02-01,0,"LV"
"Italy","Malta",2015-02-01,0,"MT"
"Italy","Netherlands",2015-02-01,0,"NL"
"Italy","Norway",2015-02-01,0,"NO"
"Italy","Poland",2015-02-01,0,"PL"
"Italy","Portugal",2015-02-01,0,"PT"
"Italy","Romania",2015-02-01,0,"RO"
"Italy","Sweden",2015-02-01,0,"SE"
"Italy","Slovenia",2015-02-01,0,"SI"
"Italy","Slovakia",2015-02-01,0,"SK"
"Italy","Total",2015-02-01,0,"TOTAL"
"Italy","United Kingdom",2015-02-01,0,"UK"
"Jamaica","Austria",2015-02-01,0,"AT"
"Jamaica","Belgium",2015-02-01,0,"BE"
"Jamaica","Bulgaria",2015-02-01,0,"BG"
"Jamaica","Switzerland",2015-02-01,0,"CH"
"Jamaica","Cyprus",2015-02-01,0,"CY"
"Jamaica","Czech Republic",2015-02-01,0,"CZ"
"Jamaica","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Jamaica","Denmark",2015-02-01,0,"DK"
"Jamaica","Estonia",2015-02-01,0,"EE"
"Jamaica","Greece",2015-02-01,0,"EL"
"Jamaica","Spain",2015-02-01,0,"ES"
"Jamaica","European Union (28 countries)",2015-02-01,15,"EU28"
"Jamaica","Finland",2015-02-01,0,"FI"
"Jamaica","France",2015-02-01,0,"FR"
"Jamaica","Croatia",2015-02-01,0,"HR"
"Jamaica","Hungary",2015-02-01,0,"HU"
"Jamaica","Ireland",2015-02-01,0,"IE"
"Jamaica","Iceland",2015-02-01,0,"IS"
"Jamaica","Italy",2015-02-01,0,"IT"
"Jamaica","Liechtenstein",2015-02-01,0,"LI"
"Jamaica","Lithuania",2015-02-01,0,"LT"
"Jamaica","Luxembourg",2015-02-01,0,"LU"
"Jamaica","Latvia",2015-02-01,0,"LV"
"Jamaica","Malta",2015-02-01,0,"MT"
"Jamaica","Netherlands",2015-02-01,5,"NL"
"Jamaica","Norway",2015-02-01,0,"NO"
"Jamaica","Poland",2015-02-01,0,"PL"
"Jamaica","Portugal",2015-02-01,0,"PT"
"Jamaica","Romania",2015-02-01,0,"RO"
"Jamaica","Sweden",2015-02-01,0,"SE"
"Jamaica","Slovenia",2015-02-01,0,"SI"
"Jamaica","Slovakia",2015-02-01,0,"SK"
"Jamaica","Total",2015-02-01,15,"TOTAL"
"Jamaica","United Kingdom",2015-02-01,10,"UK"
"Jordan","Austria",2015-02-01,0,"AT"
"Jordan","Belgium",2015-02-01,0,"BE"
"Jordan","Bulgaria",2015-02-01,0,"BG"
"Jordan","Switzerland",2015-02-01,0,"CH"
"Jordan","Cyprus",2015-02-01,5,"CY"
"Jordan","Czech Republic",2015-02-01,0,"CZ"
"Jordan","Germany (until 1990 former territory of the FRG)",2015-02-01,5,"DE"
"Jordan","Denmark",2015-02-01,0,"DK"
"Jordan","Estonia",2015-02-01,0,"EE"
"Jordan","Greece",2015-02-01,0,"EL"
"Jordan","Spain",2015-02-01,0,"ES"
"Jordan","European Union (28 countries)",2015-02-01,30,"EU28"
"Jordan","Finland",2015-02-01,0,"FI"
"Jordan","France",2015-02-01,0,"FR"
"Jordan","Croatia",2015-02-01,0,"HR"
"Jordan","Hungary",2015-02-01,0,"HU"
"Jordan","Ireland",2015-02-01,0,"IE"
"Jordan","Iceland",2015-02-01,0,"IS"
"Jordan","Italy",2015-02-01,5,"IT"
"Jordan","Liechtenstein",2015-02-01,0,"LI"
"Jordan","Lithuania",2015-02-01,0,"LT"
"Jordan","Luxembourg",2015-02-01,0,"LU"
"Jordan","Latvia",2015-02-01,0,"LV"
"Jordan","Malta",2015-02-01,0,"MT"
"Jordan","Netherlands",2015-02-01,0,"NL"
"Jordan","Norway",2015-02-01,0,"NO"
"Jordan","Poland",2015-02-01,0,"PL"
"Jordan","Portugal",2015-02-01,0,"PT"
"Jordan","Romania",2015-02-01,0,"RO"
"Jordan","Sweden",2015-02-01,10,"SE"
"Jordan","Slovenia",2015-02-01,0,"SI"
"Jordan","Slovakia",2015-02-01,0,"SK"
"Jordan","Total",2015-02-01,35,"TOTAL"
"Jordan","United Kingdom",2015-02-01,5,"UK"
"Japan","Austria",2015-02-01,0,"AT"
"Japan","Belgium",2015-02-01,0,"BE"
"Japan","Bulgaria",2015-02-01,0,"BG"
"Japan","Switzerland",2015-02-01,0,"CH"
"Japan","Cyprus",2015-02-01,0,"CY"
"Japan","Czech Republic",2015-02-01,0,"CZ"
"Japan","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Japan","Denmark",2015-02-01,0,"DK"
"Japan","Estonia",2015-02-01,0,"EE"
"Japan","Greece",2015-02-01,0,"EL"
"Japan","Spain",2015-02-01,0,"ES"
"Japan","European Union (28 countries)",2015-02-01,0,"EU28"
"Japan","Finland",2015-02-01,0,"FI"
"Japan","France",2015-02-01,0,"FR"
"Japan","Croatia",2015-02-01,0,"HR"
"Japan","Hungary",2015-02-01,0,"HU"
"Japan","Ireland",2015-02-01,0,"IE"
"Japan","Iceland",2015-02-01,0,"IS"
"Japan","Italy",2015-02-01,0,"IT"
"Japan","Liechtenstein",2015-02-01,0,"LI"
"Japan","Lithuania",2015-02-01,0,"LT"
"Japan","Luxembourg",2015-02-01,0,"LU"
"Japan","Latvia",2015-02-01,0,"LV"
"Japan","Malta",2015-02-01,0,"MT"
"Japan","Netherlands",2015-02-01,0,"NL"
"Japan","Norway",2015-02-01,0,"NO"
"Japan","Poland",2015-02-01,0,"PL"
"Japan","Portugal",2015-02-01,0,"PT"
"Japan","Romania",2015-02-01,0,"RO"
"Japan","Sweden",2015-02-01,0,"SE"
"Japan","Slovenia",2015-02-01,0,"SI"
"Japan","Slovakia",2015-02-01,0,"SK"
"Japan","Total",2015-02-01,0,"TOTAL"
"Japan","United Kingdom",2015-02-01,0,"UK"
"Kenya","Austria",2015-02-01,0,"AT"
"Kenya","Belgium",2015-02-01,0,"BE"
"Kenya","Bulgaria",2015-02-01,0,"BG"
"Kenya","Switzerland",2015-02-01,0,"CH"
"Kenya","Cyprus",2015-02-01,0,"CY"
"Kenya","Czech Republic",2015-02-01,0,"CZ"
"Kenya","Germany (until 1990 former territory of the FRG)",2015-02-01,20,"DE"
"Kenya","Denmark",2015-02-01,0,"DK"
"Kenya","Estonia",2015-02-01,0,"EE"
"Kenya","Greece",2015-02-01,0,"EL"
"Kenya","Spain",2015-02-01,0,"ES"
"Kenya","European Union (28 countries)",2015-02-01,45,"EU28"
"Kenya","Finland",2015-02-01,0,"FI"
"Kenya","France",2015-02-01,0,"FR"
"Kenya","Croatia",2015-02-01,0,"HR"
"Kenya","Hungary",2015-02-01,0,"HU"
"Kenya","Ireland",2015-02-01,0,"IE"
"Kenya","Iceland",2015-02-01,0,"IS"
"Kenya","Italy",2015-02-01,0,"IT"
"Kenya","Liechtenstein",2015-02-01,0,"LI"
"Kenya","Lithuania",2015-02-01,0,"LT"
"Kenya","Luxembourg",2015-02-01,0,"LU"
"Kenya","Latvia",2015-02-01,0,"LV"
"Kenya","Malta",2015-02-01,0,"MT"
"Kenya","Netherlands",2015-02-01,0,"NL"
"Kenya","Norway",2015-02-01,0,"NO"
"Kenya","Poland",2015-02-01,0,"PL"
"Kenya","Portugal",2015-02-01,0,"PT"
"Kenya","Romania",2015-02-01,0,"RO"
"Kenya","Sweden",2015-02-01,5,"SE"
"Kenya","Slovenia",2015-02-01,0,"SI"
"Kenya","Slovakia",2015-02-01,0,"SK"
"Kenya","Total",2015-02-01,45,"TOTAL"
"Kenya","United Kingdom",2015-02-01,10,"UK"
"Kyrgyzstan","Austria",2015-02-01,0,"AT"
"Kyrgyzstan","Belgium",2015-02-01,10,"BE"
"Kyrgyzstan","Bulgaria",2015-02-01,0,"BG"
"Kyrgyzstan","Switzerland",2015-02-01,0,"CH"
"Kyrgyzstan","Cyprus",2015-02-01,0,"CY"
"Kyrgyzstan","Czech Republic",2015-02-01,0,"CZ"
"Kyrgyzstan","Germany (until 1990 former territory of the FRG)",2015-02-01,20,"DE"
"Kyrgyzstan","Denmark",2015-02-01,0,"DK"
"Kyrgyzstan","Estonia",2015-02-01,0,"EE"
"Kyrgyzstan","Greece",2015-02-01,0,"EL"
"Kyrgyzstan","Spain",2015-02-01,0,"ES"
"Kyrgyzstan","European Union (28 countries)",2015-02-01,60,"EU28"
"Kyrgyzstan","Finland",2015-02-01,0,"FI"
"Kyrgyzstan","France",2015-02-01,5,"FR"
"Kyrgyzstan","Croatia",2015-02-01,0,"HR"
"Kyrgyzstan","Hungary",2015-02-01,0,"HU"
"Kyrgyzstan","Ireland",2015-02-01,0,"IE"
"Kyrgyzstan","Iceland",2015-02-01,0,"IS"
"Kyrgyzstan","Italy",2015-02-01,0,"IT"
"Kyrgyzstan","Liechtenstein",2015-02-01,0,"LI"
"Kyrgyzstan","Lithuania",2015-02-01,0,"LT"
"Kyrgyzstan","Luxembourg",2015-02-01,0,"LU"
"Kyrgyzstan","Latvia",2015-02-01,0,"LV"
"Kyrgyzstan","Malta",2015-02-01,0,"MT"
"Kyrgyzstan","Netherlands",2015-02-01,0,"NL"
"Kyrgyzstan","Norway",2015-02-01,0,"NO"
"Kyrgyzstan","Poland",2015-02-01,10,"PL"
"Kyrgyzstan","Portugal",2015-02-01,0,"PT"
"Kyrgyzstan","Romania",2015-02-01,0,"RO"
"Kyrgyzstan","Sweden",2015-02-01,15,"SE"
"Kyrgyzstan","Slovenia",2015-02-01,0,"SI"
"Kyrgyzstan","Slovakia",2015-02-01,0,"SK"
"Kyrgyzstan","Total",2015-02-01,60,"TOTAL"
"Kyrgyzstan","United Kingdom",2015-02-01,0,"UK"
"Cambodia","Austria",2015-02-01,0,"AT"
"Cambodia","Belgium",2015-02-01,0,"BE"
"Cambodia","Bulgaria",2015-02-01,0,"BG"
"Cambodia","Switzerland",2015-02-01,0,"CH"
"Cambodia","Cyprus",2015-02-01,0,"CY"
"Cambodia","Czech Republic",2015-02-01,0,"CZ"
"Cambodia","Germany (until 1990 former territory of the FRG)",2015-02-01,0,"DE"
"Cambodia","Denmark",2015-02-01,0,"DK"
"Cambodia","Estonia",2015-02-01,0,"EE"
"Cambodia","Greece",2015-02-01,0,"EL"
"Cambodia","Spain",2015-02-01,0,"ES"
"Cambodia","European Union (28 countries)",2015-02-01,0,"EU28"
"Cambodia","Finland",2015-02-01,0,"FI"
"Cambodia","France",2015-02-01,0,"FR"
"Cambodia","Croatia",2015-02-01,0,"HR"
"Cambodia","Hungary",2015-02-01,0,"HU"
"Cambodia","Ireland",2015-02-01,0,"IE"
"Cambodia","Iceland",2015-02-01,0,"IS"
"Cambodia","Italy",2015-02-01,0,"IT"
"Cambodia","Liechtenstein",2015-02-01,0,"LI"
"Cambodia","Lithuania",2015-02-01,0,"LT"
"Cambodia","Luxembourg",2015-02-01,0,"LU"
"Cambodia","Latvia",2015-02-01,0,"LV"
"Cambodia","Malta",2015-02-01,0,"MT"
"Cambodia","Netherlands",2015-02-01,0,"NL"
"Cambodia","Norway",2015-02-01,0,"NO"
"Cambodia","Poland",2015-02-01,0,"PL"
"Cambodia","Portugal",2015-02-01,0,"PT"
"Cambodia","Romania",2015-02-01,0,"RO"
"Cambodia","Sweden",2015-02-01,0,"SE"
"Cambodia","Slovenia",2015-02-01,0,"SI"
"Cambodia","Slovakia",2015-02-01,0,"SK"
"Cambodia","Total",2015-02-01,0,"TOTAL"
"Cambodia","United Kingdom",2015-02-01,0,"UK"
